template_id,day_index,day_name,day_focus,exercise_order,exercise_id,exercise_name,movement_pattern,primary_muscles,equipment,role,sets,reps_min,reps_max,target_rir,rest_seconds,required,notes,progression_rule_id,prescription_type,duration_seconds_min,duration_seconds_max,breaths_min,breaths_max
forge_hypertrophy_intermediate_5d_gym_body_part_v59,2,Back Day,Back,2,inverted_row,Inverted Row,horizontal_pull,"upper_back,lats,biceps",bar_or_rings,secondary_compound,4,8,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_intermediate_5d_gym_body_part_v59,2,Back Day,Back,3,straight_arm_pulldown,Straight-Arm Pulldown,shoulder_extension,lats,cable,isolation,3,10,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_5d_gym_body_part_v59,2,Back Day,Back,4,reverse_pec_deck,Reverse Pec Deck,horizontal_abduction,"rear_delts,upper_back",machine,isolation,3,12,20,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_5d_gym_body_part_v59,2,Back Day,Back,5,incline_dumbbell_curl,Incline Dumbbell Curl,elbow_flexion,biceps,"dumbbell,incline_bench",isolation,3,10,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_5d_gym_body_part_v59,3,Legs Day,Legs,1,back_squat,Back Squat,squat,quads,"barbell,rack",secondary_compound,4,6,10,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_intermediate_5d_gym_body_part_v59,3,Legs Day,Legs,2,conventional_deadlift,Conventional Deadlift,hinge,"glutes,hamstrings,back",barbell,secondary_compound,4,8,12,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_intermediate_5d_gym_body_part_v59,3,Legs Day,Legs,3,bulgarian_split_squat,Bulgarian Split Squat,lunge,"quads,glutes","dumbbell,bench",accessory_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_5d_gym_body_part_v59,3,Legs Day,Legs,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,3,10,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_5d_gym_body_part_v59,3,Legs Day,Legs,5,standing_calf_raise,Standing Calf Raise,calf_raise,calves,machine,isolation,3,12,20,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_5d_gym_body_part_v59,4,Shoulders & Arms Day,Shoulders & Arms,1,dumbbell_shoulder_press,Dumbbell Shoulder Press,vertical_push,"front_delts,triceps","dumbbell,bench",secondary_compound,4,6,10,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_intermediate_5d_gym_body_part_v59,4,Shoulders & Arms Day,Shoulders & Arms,2,cable_lateral_raise,Cable Lateral Raise,shoulder_abduction,side_delts,cable,isolation,4,12,20,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_5d_gym_body_part_v59,4,Shoulders & Arms Day,Shoulders & Arms,3,reverse_pec_deck,Reverse Pec Deck,horizontal_abduction,"rear_delts,upper_back",machine,isolation,3,12,20,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_5d_gym_body_part_v59,4,Shoulders & Arms Day,Shoulders & Arms,4,hammer_curl,Hammer Curl,elbow_flexion,"biceps,forearms",dumbbell,isolation,3,10,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_5d_gym_body_part_v59,4,Shoulders & Arms Day,Shoulders & Arms,5,overhead_triceps_extension,Overhead Triceps Extension,elbow_extension,triceps,cable_or_dumbbell,isolation,3,10,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_5d_gym_body_part_v59,5,Upper Day,Upper,1,dumbbell_bench_press,Dumbbell Bench Press,horizontal_push,"chest,triceps","dumbbell,bench",secondary_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_5d_gym_body_part_v59,5,Upper Day,Upper,2,seated_cable_row,Seated Cable Row,horizontal_pull,"upper_back,lats,biceps",cable,secondary_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_5d_gym_body_part_v59,5,Upper Day,Upper,3,neutral_grip_pulldown,Neutral-Grip Pulldown,vertical_pull,"lats,biceps",cable,secondary_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_5d_gym_body_part_v59,5,Upper Day,Upper,4,lateral_raise,Dumbbell Lateral Raise,shoulder_abduction,side_delts,dumbbell,isolation,3,12,20,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,1,Push 1,Push,1,push_up,Push-Up,horizontal_push,"chest,triceps",bodyweight,secondary_compound,4,6,10,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,1,Push 1,Push,2,incline_dumbbell_press,Incline Dumbbell Press,incline_push,"upper_chest,triceps,front_delts","dumbbell,incline_bench",secondary_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,1,Push 1,Push,3,pike_push_up,Pike Push-Up,vertical_push,"front_delts,triceps",bodyweight,secondary_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,1,Push 1,Push,4,cable_lateral_raise,Cable Lateral Raise,shoulder_abduction,side_delts,cable,isolation,3,12,20,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,1,Push 1,Push,5,close_grip_bench,Close-Grip Bench Press,horizontal_push,"triceps,chest","barbell,bench,rack",isolation,3,10,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,2,Pull 1,Pull,1,pull_up,Pull-Up,vertical_pull,"lats,biceps",pullup_bar,secondary_compound,4,6,10,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,2,Pull 1,Pull,2,barbell_row,Barbell Row,horizontal_pull,"upper_back,lats,biceps",barbell,secondary_compound,4,8,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,2,Pull 1,Pull,3,straight_arm_pulldown,Straight-Arm Pulldown,shoulder_extension,lats,cable,isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,2,Pull 1,Pull,4,face_pull,Face Pull,horizontal_abduction,"rear_delts,upper_back",cable,isolation,3,12,20,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,2,Pull 1,Pull,5,barbell_curl,Barbell Curl,elbow_flexion,biceps,barbell,isolation,3,10,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,3,Legs 1,Legs,1,front_squat,Front Squat,squat,quads,"barbell,rack",secondary_compound,4,6,10,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,3,Legs 1,Legs,2,trap_bar_deadlift,Trap Bar Deadlift,hinge,"glutes,quads,hamstrings",trap_bar,secondary_compound,3,8,12,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,3,Legs 1,Legs,3,reverse_lunge,Reverse Lunge,lunge,"quads,glutes",dumbbell,accessory_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,3,Legs 1,Legs,4,nordic_curl,Nordic Curl,knee_flexion,hamstrings,bodyweight,isolation,3,10,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,3,Legs 1,Legs,5,seated_calf_raise,Seated Calf Raise,calf_raise,calves,machine,isolation,3,12,20,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,4,Push 2,Push,1,dumbbell_bench_press,Dumbbell Bench Press,horizontal_push,"chest,triceps","dumbbell,bench",secondary_compound,4,6,10,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,4,Push 2,Push,2,incline_dumbbell_press,Incline Dumbbell Press,incline_push,"upper_chest,triceps,front_delts","dumbbell,incline_bench",secondary_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,4,Push 2,Push,3,machine_shoulder_press,Machine Shoulder Press,vertical_push,"front_delts,triceps",machine,secondary_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,4,Push 2,Push,4,lateral_raise,Dumbbell Lateral Raise,shoulder_abduction,side_delts,dumbbell,isolation,3,12,20,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,4,Push 2,Push,5,skull_crusher,Skull Crusher,elbow_extension,triceps,"ez_bar,bench",isolation,3,10,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,5,Pull 2,Pull,1,assisted_pull_up,Assisted Pull-Up,vertical_pull,"lats,biceps",assisted_machine,secondary_compound,4,6,10,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,5,Pull 2,Pull,2,one_arm_dumbbell_row,One-Arm Dumbbell Row,horizontal_pull,"lats,upper_back,biceps","dumbbell,bench",secondary_compound,4,8,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,5,Pull 2,Pull,3,straight_arm_pulldown,Straight-Arm Pulldown,shoulder_extension,lats,cable,isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,5,Pull 2,Pull,4,reverse_pec_deck,Reverse Pec Deck,horizontal_abduction,"rear_delts,upper_back",machine,isolation,3,12,20,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,5,Pull 2,Pull,5,incline_dumbbell_curl,Incline Dumbbell Curl,elbow_flexion,biceps,"dumbbell,incline_bench",isolation,3,10,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,6,Legs 2,Legs,1,goblet_squat,Goblet Squat,squat,quads,dumbbell,secondary_compound,4,6,10,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,6,Legs 2,Legs,2,hip_thrust,Barbell Hip Thrust,hinge,glutes,"barbell,bench",secondary_compound,3,8,12,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,6,Legs 2,Legs,3,bulgarian_split_squat,Bulgarian Split Squat,lunge,"quads,glutes","dumbbell,bench",accessory_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,6,Legs 2,Legs,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,3,10,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_6d_gym_push_pull_legs_v60,6,Legs 2,Legs,5,standing_calf_raise,Standing Calf Raise,calf_raise,calves,machine,isolation,3,12,20,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_beginner_2d_gym_full_body_v61,1,Full Body A,Tüm Vücut,1,back_squat,Back Squat,squat,quads,"barbell,rack",secondary_compound,2,8,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_beginner_2d_gym_full_body_v61,1,Full Body A,Tüm Vücut,2,trap_bar_deadlift,Trap Bar Deadlift,hinge,"glutes,quads,hamstrings",trap_bar,secondary_compound,2,8,12,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_beginner_2d_gym_full_body_v61,1,Full Body A,Tüm Vücut,3,bench_press,Barbell Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",secondary_compound,2,8,12,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_beginner_2d_gym_full_body_v61,1,Full Body A,Tüm Vücut,4,barbell_row,Barbell Row,horizontal_pull,"upper_back,lats,biceps",barbell,secondary_compound,2,8,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_beginner_2d_gym_full_body_v61,2,Full Body B,Tüm Vücut,1,front_squat,Front Squat,squat,quads,"barbell,rack",secondary_compound,2,8,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_beginner_2d_gym_full_body_v61,2,Full Body B,Tüm Vücut,2,romanian_deadlift,Romanian Deadlift,hinge,"hamstrings,glutes",barbell,secondary_compound,2,8,12,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_beginner_2d_gym_full_body_v61,2,Full Body B,Tüm Vücut,3,incline_barbell_press,Incline Barbell Press,incline_push,"upper_chest,triceps,front_delts","barbell,incline_bench,rack",secondary_compound,2,8,12,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_beginner_2d_gym_full_body_v61,2,Full Body B,Tüm Vücut,4,lat_pulldown,Lat Pulldown,vertical_pull,"lats,biceps",cable,secondary_compound,2,8,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,1,Full Body A,Tüm Vücut,1,front_squat,Front Squat,squat,quads,"barbell,rack",secondary_compound,3,8,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,1,Full Body A,Tüm Vücut,2,romanian_deadlift,Romanian Deadlift,hinge,"hamstrings,glutes",barbell,secondary_compound,3,8,12,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,1,Full Body A,Tüm Vücut,3,incline_barbell_press,Incline Barbell Press,incline_push,"upper_chest,triceps,front_delts","barbell,incline_bench,rack",secondary_compound,3,8,12,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,1,Full Body A,Tüm Vücut,4,chest_supported_row,Chest-Supported Row,horizontal_pull,"upper_back,lats,biceps",machine_or_dumbbell,secondary_compound,3,8,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,1,Full Body A,Tüm Vücut,5,dumbbell_shoulder_press,Dumbbell Shoulder Press,vertical_push,"front_delts,triceps","dumbbell,bench",secondary_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,1,Full Body A,Tüm Vücut,6,dead_bug,Dead Bug,anti_extension,core,bodyweight,core,2,8,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,2,Full Body B,Tüm Vücut,1,hack_squat,Hack Squat,squat,quads,machine,secondary_compound,3,8,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,2,Full Body B,Tüm Vücut,2,dumbbell_rdl,Dumbbell Romanian Deadlift,hinge,"hamstrings,glutes",dumbbell,secondary_compound,3,8,12,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,2,Full Body B,Tüm Vücut,3,dumbbell_bench_press,Dumbbell Bench Press,horizontal_push,"chest,triceps","dumbbell,bench",secondary_compound,3,8,12,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,2,Full Body B,Tüm Vücut,4,neutral_grip_pulldown,Neutral-Grip Pulldown,vertical_pull,"lats,biceps",cable,secondary_compound,3,8,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,2,Full Body B,Tüm Vücut,5,machine_shoulder_press,Machine Shoulder Press,vertical_push,"front_delts,triceps",machine,secondary_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,2,Full Body B,Tüm Vücut,6,ab_wheel,Ab Wheel Rollout,anti_extension,core,ab_wheel,core,2,8,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,3,Full Body C,Tüm Vücut,1,leg_press,Leg Press,squat,quads,machine,secondary_compound,3,8,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,3,Full Body C,Tüm Vücut,2,hip_thrust,Barbell Hip Thrust,hinge,glutes,"barbell,bench",secondary_compound,3,8,12,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,3,Full Body C,Tüm Vücut,3,incline_dumbbell_press,Incline Dumbbell Press,incline_push,"upper_chest,triceps,front_delts","dumbbell,incline_bench",secondary_compound,3,8,12,2,120,true,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,3,Full Body C,Tüm Vücut,4,one_arm_dumbbell_row,One-Arm Dumbbell Row,horizontal_pull,"lats,upper_back,biceps","dumbbell,bench",secondary_compound,3,8,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,3,Full Body C,Tüm Vücut,5,pike_push_up,Pike Push-Up,vertical_push,"front_delts,triceps",bodyweight,secondary_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_intermediate_3d_gym_full_body_v62,3,Full Body C,Tüm Vücut,6,pallof_press,Pallof Press,anti_rotation,core,cable_or_band,core,2,8,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,1,Upper 1,Üst Vücut,1,dumbbell_bench_press,Dumbbell Bench Press,horizontal_push,"chest,triceps","dumbbell,bench",secondary_compound,4,8,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,1,Upper 1,Üst Vücut,2,seated_cable_row,Seated Cable Row,horizontal_pull,"upper_back,lats,biceps",cable,secondary_compound,3,6,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,1,Upper 1,Üst Vücut,3,neutral_grip_pulldown,Neutral-Grip Pulldown,vertical_pull,"lats,biceps",cable,secondary_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,1,Upper 1,Üst Vücut,4,machine_shoulder_press,Machine Shoulder Press,vertical_push,"front_delts,triceps",machine,secondary_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,1,Upper 1,Üst Vücut,5,lateral_raise,Dumbbell Lateral Raise,shoulder_abduction,side_delts,dumbbell,isolation,2,12,20,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,1,Upper 1,Üst Vücut,6,cable_curl,Cable Curl,elbow_flexion,biceps,cable,isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,1,Upper 1,Üst Vücut,7,skull_crusher,Skull Crusher,elbow_extension,triceps,"ez_bar,bench",isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,2,Lower 1,Alt Vücut,1,leg_press,Leg Press,squat,quads,machine,secondary_compound,4,8,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,2,Lower 1,Alt Vücut,2,dumbbell_rdl,Dumbbell Romanian Deadlift,hinge,"hamstrings,glutes",dumbbell,secondary_compound,3,8,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,2,Lower 1,Alt Vücut,3,split_squat,Split Squat,lunge,"quads,glutes",bodyweight,accessory_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,2,Lower 1,Alt Vücut,4,nordic_curl,Nordic Curl,knee_flexion,hamstrings,bodyweight,isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,2,Lower 1,Alt Vücut,5,seated_calf_raise,Seated Calf Raise,calf_raise,calves,machine,isolation,2,12,20,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,2,Lower 1,Alt Vücut,6,pallof_press,Pallof Press,anti_rotation,core,cable_or_band,core,2,8,15,2,60,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,3,Upper 2,Üst Vücut,1,machine_chest_press,Machine Chest Press,horizontal_push,"chest,triceps",machine,secondary_compound,4,8,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,3,Upper 2,Üst Vücut,2,band_row,Resistance-Band Row,horizontal_pull,"upper_back,lats,biceps",resistance_band,secondary_compound,3,6,12,2,90,true,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,3,Upper 2,Üst Vücut,3,band_pulldown,Resistance-Band Pulldown,vertical_pull,"lats,biceps",resistance_band,secondary_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,3,Upper 2,Üst Vücut,4,overhead_press,Barbell Overhead Press,vertical_push,"front_delts,triceps","barbell,rack",secondary_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_hypertrophy_advanced_4d_gym_upper_lower_v63,3,Upper 2,Üst Vücut,5,lateral_raise,Dumbbell Lateral Raise,shoulder_abduction,side_delts,dumbbell,isolation,2,12,20,2,60,false,,double_progression,reps,,,,
